Item Name,Base,Protein,Sauce,Spice Level,Price,Is_Vegan,Is_Vegetarian,Description
"Extra Crispy Fries with Falafel Topping, Pindi (Level 1)",Extra Crispy Fries,Falafel,Pindi,Level 1,14.99,Yes,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 1. Vegan. Vegetarian."
"Extra Crispy Fries with Falafel Topping, Pindi (Level 2)",Extra Crispy Fries,Falafel,Pindi,Level 2,14.99,Yes,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 2. Vegan. Vegetarian."
"Extra Crispy Fries with Falafel Topping, Pindi (Level 3)",Extra Crispy Fries,Falafel,Pindi,Level 3,14.99,Yes,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 3. Vegan. Vegetarian."
"Extra Crispy Fries with Falafel Topping, Pindi (Level 4)",Extra Crispy Fries,Falafel,Pindi,Level 4,14.99,Yes,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 4. Vegan. Vegetarian."
"Extra Crispy Fries with Falafel Topping, Tandoori (Level 1)",Extra Crispy Fries,Falafel,Tandoori,Level 1,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 1. Vegetarian."
"Extra Crispy Fries with Falafel Topping, Tandoori (Level 2)",Extra Crispy Fries,Falafel,Tandoori,Level 2,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 2. Vegetarian."
"Extra Crispy Fries with Falafel Topping, Tandoori (Level 3)",Extra Crispy Fries,Falafel,Tandoori,Level 3,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 3. Vegetarian."
"Extra Crispy Fries with Falafel Topping, Tandoori (Level 4)",Extra Crispy Fries,Falafel,Tandoori,Level 4,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 4. Vegetarian."
"Extra Crispy Fries with Falafel Topping, Aioli (Level 1)",Extra Crispy Fries,Falafel,Aioli,Level 1,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 1. Vegetarian."
"Extra Crispy Fries with Falafel Topping, Aioli (Level 2)",Extra Crispy Fries,Falafel,Aioli,Level 2,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 2. Vegetarian."
"Extra Crispy Fries with Falafel Topping, Aioli (Level 3)",Extra Crispy Fries,Falafel,Aioli,Level 3,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 3. Vegetarian."
"Extra Crispy Fries with Falafel Topping, Aioli (Level 4)",Extra Crispy Fries,Falafel,Aioli,Level 4,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 4. Vegetarian."
"Extra Crispy Fries with Falafel Topping, Cheesy Muhammara (Level 1)",Extra Crispy Fries,Falafel,Cheesy Muhammara,Level 1,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 1. Vegetarian."
"Extra Crispy Fries with Falafel Topping, Cheesy Muhammara (Level 2)",Extra Crispy Fries,Falafel,Cheesy Muhammara,Level 2,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 2. Vegetarian."
"Extra Crispy Fries with Falafel Topping, Cheesy Muhammara (Level 3)",Extra Crispy Fries,Falafel,Cheesy Muhammara,Level 3,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 3. Vegetarian."
"Extra Crispy Fries with Falafel Topping, Cheesy Muhammara (Level 4)",Extra Crispy Fries,Falafel,Cheesy Muhammara,Level 4,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 4. Vegetarian."
"Extra Crispy Fries with Potato Topping, Afghani Butter (Level 1)",Extra Crispy Fries,Potato,Afghani Butter,Level 1,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 1. Vegetarian."
"Extra Crispy Fries with Potato Topping, Afghani Butter (Level 2)",Extra Crispy Fries,Potato,Afghani Butter,Level 2,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 2. Vegetarian."
"Extra Crispy Fries with Potato Topping, Afghani Butter (Level 3)",Extra Crispy Fries,Potato,Afghani Butter,Level 3,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 3. Vegetarian."
"Extra Crispy Fries with Potato Topping, Afghani Butter (Level 4)",Extra Crispy Fries,Potato,Afghani Butter,Level 4,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 4. Vegetarian."
"Extra Crispy Fries with Potato Topping, Pindi (Level 1)",Extra Crispy Fries,Potato,Pindi,Level 1,14.99,Yes,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 1. Vegan. Vegetarian."
"Extra Crispy Fries with Potato Topping, Pindi (Level 2)",Extra Crispy Fries,Potato,Pindi,Level 2,14.99,Yes,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 2. Vegan. Vegetarian."
"Extra Crispy Fries with Potato Topping, Pindi (Level 3)",Extra Crispy Fries,Potato,Pindi,Level 3,14.99,Yes,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 3. Vegan. Vegetarian."
"Extra Crispy Fries with Potato Topping, Pindi (Level 4)",Extra Crispy Fries,Potato,Pindi,Level 4,14.99,Yes,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 4. Vegan. Vegetarian."
"Extra Crispy Fries with Potato Topping, Tandoori (Level 1)",Extra Crispy Fries,Potato,Tandoori,Level 1,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 1. Vegetarian."
"Extra Crispy Fries with Potato Topping, Tandoori (Level 2)",Extra Crispy Fries,Potato,Tandoori,Level 2,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 2. Vegetarian."
"Extra Crispy Fries with Potato Topping, Tandoori (Level 3)",Extra Crispy Fries,Potato,Tandoori,Level 3,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 3. Vegetarian."
"Extra Crispy Fries with Potato Topping, Tandoori (Level 4)",Extra Crispy Fries,Potato,Tandoori,Level 4,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 4. Vegetarian."
"Extra Crispy Fries with Potato Topping, Aioli (Level 1)",Extra Crispy Fries,Potato,Aioli,Level 1,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 1. Vegetarian."
"Extra Crispy Fries with Potato Topping, Aioli (Level 2)",Extra Crispy Fries,Potato,Aioli,Level 2,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 2. Vegetarian."
"Extra Crispy Fries with Potato Topping, Aioli (Level 3)",Extra Crispy Fries,Potato,Aioli,Level 3,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 3. Vegetarian."
"Extra Crispy Fries with Potato Topping, Aioli (Level 4)",Extra Crispy Fries,Potato,Aioli,Level 4,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 4. Vegetarian."
"Extra Crispy Fries with Potato Topping, Cheesy Muhammara (Level 1)",Extra Crispy Fries,Potato,Cheesy Muhammara,Level 1,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 1. Vegetarian."
"Extra Crispy Fries with Potato Topping, Cheesy Muhammara (Level 2)",Extra Crispy Fries,Potato,Cheesy Muhammara,Level 2,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 2. Vegetarian."
"Extra Crispy Fries with Potato Topping, Cheesy Muhammara (Level 3)",Extra Crispy Fries,Potato,Cheesy Muhammara,Level 3,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 3. Vegetarian."
"Extra Crispy Fries with Potato Topping, Cheesy Muhammara (Level 4)",Extra Crispy Fries,Potato,Cheesy Muhammara,Level 4,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with seasoned potato bites, golden and comforting.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 4. Vegetarian."
"Extra Crispy Fries with No Topping, Afghani Butter (Level 1)",Extra Crispy Fries,None,Afghani Butter,Level 1,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with no extra topping. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 1. Vegetarian."
"Extra Crispy Fries with No Topping, Afghani Butter (Level 2)",Extra Crispy Fries,None,Afghani Butter,Level 2,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with no extra topping. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 2. Vegetarian."
"Extra Crispy Fries with No Topping, Afghani Butter (Level 3)",Extra Crispy Fries,None,Afghani Butter,Level 3,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with no extra topping. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 3. Vegetarian."
"Extra Crispy Fries with No Topping, Afghani Butter (Level 4)",Extra Crispy Fries,None,Afghani Butter,Level 4,14.99,No,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with no extra topping. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 4. Vegetarian."
"Extra Crispy Fries with No Topping, Pindi (Level 1)",Extra Crispy Fries,None,Pindi,Level 1,14.99,Yes,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with no extra topping. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 1. Vegan. Vegetarian."
"Extra Crispy Fries with No Topping, Pindi (Level 2)",Extra Crispy Fries,None,Pindi,Level 2,14.99,Yes,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with no extra topping. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 2. Vegan. Vegetarian."
"Extra Crispy Fries with No Topping, Pindi (Level 3)",Extra Crispy Fries,None,Pindi,Level 3,14.99,Yes,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with no extra topping. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 3. Vegan. Vegetarian."
"Extra Crispy Fries with No Topping, Pindi (Level 4)",Extra Crispy Fries,None,Pindi,Level 4,14.99,Yes,Yes,"Ultra-crispy fries, double-fried for the perfect snap. Loaded with no extra topping. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 4. Vegan. Vegetarian."
